MobileMedia2,MediaSelection,Photo,Music,Video,MusicPlayer,MediaManagement,Favourites,SetFavourites,ViewFavourites,CopyMedia,SMSTransfer,ReceivePhoto,SendPhoto,ScreenSize,Screen1,Screen2,Screen3,Speakerphone,Calendar,Radio,CallManager,TVDigital,OS,Androide,WindowsMobile,Symbia,iOS,TouchScreen,Connectivity,Bluetooth,WiFi,Gmail,GoogleMaps,Youtube,GPS,ResolutionCamera,Resolution3MP,Resolution8MP,Language,Portuguese,English,Spanish,Cost,Cache
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,100,4929
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,100,290
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,100,3346
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,4267
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,3922
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,559
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,4586
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,2249
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,2504
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,7571
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,2181
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,6687
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,4447
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,2963
True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,2702
True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,5917
True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,100,2168
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,100,6011
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,100,3766
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,100,4766
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,100,3396
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,4355
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,4794
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,4365
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,7703
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,1721
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,3602
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,28
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,100,7786
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,6987
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,4890
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,5071
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,2380
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,1874
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,5582
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,3547
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,100,577
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,6620
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,6301
True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,3491
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,3012
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,100,527
True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,3737
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,5233
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,3198
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,743
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,7676
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,461
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,5942
True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,3996
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,6361
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,7691
True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,584
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,1907
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,3359
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,58
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,4346
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,1832
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,6339
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,100,4223
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,7907
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,100,5220
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,332
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,1005
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,100,1123
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,100,3856
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,4809
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,100,62
True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,2654
True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,6952
True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,7016
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,100,3467
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,1051
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,145
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,100,831
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,3132
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,5910
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,7242
True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,2154
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,7329
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,7287
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,2506
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,6057
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,5938
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,100,7189
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,5753
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,1807
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,3612
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,6179
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,100,6083
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,100,3559
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,7781
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,5706
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,100,4042
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,1257
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,100,296
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,5811
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,3453
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,100,7063
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,100,6641
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,100,6947
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,100,2629
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,6975
True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,191
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,5780
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,5670
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,100,1752
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,100,5108
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,5006
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,100,1890
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,5982
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,4596
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,100,559
True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,6086
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,100,3006
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,7182
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,100,1889
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,100,4954
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,100,4616
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,100,1113
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,False,100,7020
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,False,100,6807
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,100,581
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,100,6460
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False,False,100,6226
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,100,3765
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,100,6146
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,100,4764
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,100,2312
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,100,7904
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,100,5526
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,100,1035
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,100,3383
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,100,3982
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,100,6125
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,100,6174
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,100,4303
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,100,1246
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,100,4305
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,100,5826
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,100,990
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,100,2572
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,100,3096
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,False,False,100,5002
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,100,7196
True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,True,100,6799
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,True,100,2582
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,100,1122
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,100,7260
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,100,6023
True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,100,6379
