MobileMedia2,MediaSelection,Photo,Music,Video,MusicPlayer,MediaManagement,Favourites,SetFavourites,ViewFavourites,CopyMedia,SMSTransfer,ReceivePhoto,SendPhoto,ScreenSize,Screen1,Screen2,Screen3,Speakerphone,Calendar,Radio,CallManager,TVDigital,OS,Androide,WindowsMobile,Symbia,iOS,TouchScreen,Connectivity,Bluetooth,WiFi,Gmail,GoogleMaps,Youtube,GPS,ResolutionCamera,Resolution3MP,Resolution8MP,Language,Portuguese,English,Spanish,Cost,Cache
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,100,943
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,100,2986
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,100,4400
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,100,4692
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,100,6466
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,100,7726
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,100,5567
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,100,1607
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,100,7850
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,100,4812
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,100,7290
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,100,4207
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,100,5120
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,100,6993
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,100,1805
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,100,5821
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,100,2340
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,100,6333
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,100,1122
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,100,3517
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,100,3621
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,100,1233
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,100,4284
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,100,4308
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,100,5937
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,100,686
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,100,2281
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,100,1844
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,100,1170
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,100,3956
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,100,2766
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,100,6355
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,100,824
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,100,2494
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,100,2613
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,100,993
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,100,3251
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,100,7654
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,100,7048
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,100,6036
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,True,100,2423
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,100,2659
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,100,5351
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,True,100,174
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,100,6655
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,100,4590
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,100,1890
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,True,False,True,100,3530
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,100,5283
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,100,2628
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,100,6781
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,100,2439
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,100,379
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,100,2257
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,100,6414
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,100,7797
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,100,1299
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,100,1515
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,100,5018
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,100,1361
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,100,5094
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False,False,100,6856
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,100,5305
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,100,5665
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,100,3367
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,100,6002
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,100,5685
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,100,6820
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,100,5094
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,100,4319
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,100,3748
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,100,7037
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,100,3478
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,100,719
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,100,1180
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,100,1453
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,100,3613
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,100,18
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,100,7159
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,100,7903
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,100,3747
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,100,5204
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,100,6136
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,100,6896
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,100,223
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,100,7445
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,100,298
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,100,875
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,100,3709
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,100,7038
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,100,6511
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,True,100,1416
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,100,5148
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,100,2693
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,100,6138
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,100,3048
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,100,3161
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,100,3575
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,100,88
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,True,100,1004
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,100,3232
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,100,2745
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,100,6938
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,100,1400
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,100,6648
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,100,2983
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,100,4294
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False,100,6422
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,100,670
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,100,4579
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,True,100,6876
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,100,3368
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False,100,5193
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,100,6516
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,100,5481
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,100,471
True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,100,3205
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,100,2460
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,100,1317
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,100,1606
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,100,7257
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,100,627
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,100,6036
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,100,4291
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,100,2063
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,100,4318
True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,100,3196
True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,100,263
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,100,2254
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,100,5625
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,100,7063
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,100,444
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,100,4741
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,100,3615
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,100,6247
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,100,2881
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,100,83
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,100,2199
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,100,6258
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,100,1024
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,100,284
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,100,2021
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,100,4701
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,100,7666
True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,100,3128
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,100,112
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,True,100,6273
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,100,3790
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,100,3004
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,100,7097
True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,100,6761
